-74.23403,40.71371,"Greene Terrace Playground _00vn","Greene Terrace Playground"
-74.2182,40.72621,"Montgomery Park _00vo","Montgomery Park"
-74.22042,40.73205,"Parkway Playground _00vp","Parkway Playground"
-74.00431,40.71455,"African Burial Ground Monument _00vr","African Burial Ground National Monument"
-74.00292,40.71427,"Foley Square _00vs","Foley Square"
-73.77513,40.90093,"Titus Mill Pond Tidal Wetlands _00vw","Titus Mill Pond State Tidal Wetlands"
-73.63985,41.20426,"Bedford Village Hist Dist _00vx","Bedford Village Historic District"
-73.85847,41.08176,"Patriots Park _00vy","Patriots Park"
-74.42738,40.76316,"Ranger Stadium _00lv","Ranger Stadium"
-74.0382,40.74177,"Madison Park _00vd","Madison Park"
-74.79766,40.27233,"John S Watson Park _00u9","John S Watson Park"
-74.17292,40.74121,"New Street Plaza _00qp","New Street Plaza"
-74.05264,40.72538,"Mary Benson Park _00to","Mary Benson Park"
-74.74822,41.0601,"Newton Playground (historical) _00tr","Newton Playground (historical)"
-74.6196,40.67316,"Leonard J Buck Gardens _00tv","Leonard J Buck Gardens"
-74.64933,40.44511,"Montgomery Park _00tw","Montgomery Park"
-74.56932,40.71843,"Olcott Square _00tx","Olcott Square"
-74.5121,40.51538,"Quail Brook Park _00ty","Quail Brook Park"
-74.52904,40.67593,"Schmidt Park _00tz","Schmidt Park"
-74.49238,40.61538,"Warrenbrook Park _00u0","Warrenbrook Park"
-74.55182,40.7251,"Schley Polo Field (historical) _00u1","Schley Polo Field (historical)"
-74.54682,40.56594,"Codrington Park _00u5","Codrington Park"
-74.7246,40.25594,"Colonial Lake Park _00u6","Colonial Lake Park"
-74.00542,40.71205,"Printing House Square _00uw","Printing House Square"
-74.49599,40.254,"Etra Park _00u8","Etra Park"
-74.0107,40.7826,"Veteran's Memorial Park _00tm","Veteran's Memorial Park"
-74.60238,40.30261,"West Windsor Community Park _00ua","West Windsor Community Park"
-74.77266,40.27927,"Temple Park _00ub","Temple Park"
-74.77683,40.26566,"Ackerman Park _00uc","Ackerman Park"
-74.77794,40.26789,"Lions Stadium _00ud","Lions Stadium"
-74.77905,40.26705,"Lions Park _00ue","Lions Park"
-74.00542,40.70899,"John J DeLury Senior Plaza _00um","John J DeLury Senior Plaza"
-74.01847,40.71038,"The Esplanade _00un","The Esplanade"
-74.01847,40.70732,"South Cove Park _00uo","South Cove Park"
-74.01708,40.70899,"Rector Park _00up","Rector Park"
-74.01681,40.71205,"Pumphouse Park _00uq","Pumphouse Park"
-74.01708,40.71482,"Vesey Green _00ur","Vesey Green"
